ply
format ascii 1.0
 213.458 179.98636814102036 419.6240780941984
 213.458 189.48607935425687 413.16257275890734
 213.458 193.78289269924775 416.0284726452051
 213.458 197.36174109165734 415.34671105792404
 213.458 200.09329882194118 415.27656695117577
 213.458 205.20325273321006 416.72450171298266
 213.458 209.65880165986528 419.2847607390468
 213.458 217.0351904910246 430.06426209683303
 213.458 220.31749994493345 432.5095798489397
 213.458 226.07531473826702 433.8427410428368
 213.458 227.61840946747182 426.5684866390455
 213.458 231.67542750763803 428.62679522844735
 213.458 234.030636409769 428.82005762937575
 213.458 251.89039795648904 453.88040203525486
 213.458 255.0063257525731 453.4299190400118
 213.458 257.7866822370692 453.54891491127137
 213.458 262.080659972295 452.3763257161213
 213.458 267.62234179293324 454.4381109003724
 213.458 148.01489667912674 -30.32439767313565
 213.458 160.359814032278 -0.36378708954538297
 213.458 167.25742889383787 16.11826731107118
 213.458 185.6777057305821 52.55805220786533
 213.458 203.63437267939184 87.5482890923713
 213.458 226.08825147564366 120.59910417530517
 213.458 186.78961499823524 36.12687506541482
 213.458 184.05056945438366 19.064620060908226
 215.25 -149.89914847959685 49.26837163068305
 215.25 -146.84671127536296 51.26357540433921
 215.25 -135.93196662051176 37.27122646681639
 215.25 -152.90215517437315 76.49946402452667
 215.25 -133.9772423152791 47.29657209303164
 215.25 -133.54091308203144 49.34466365820404
 215.25 -132.22065481590204 48.14985846083238
 215.25 -121.41577631302613 39.92431710075692
 215.25 -108.53753695657822 22.227902379234735
 215.25 -119.53101816455315 45.52809239086969
 215.25 -125.51799655001193 68.24421103468282
 215.25 -138.05304845296692 92.72790237923473
 215.25 -154.85791576315268 130.14859702130775
 215.25 -171.13053431526967 172.00768823261586
 215.25 -193.3624184741983 219.437448001293
 215.25 -25.99620871765898 55.760118527561616
 215.25 -30.209080418501273 58.18697654540287
 215.25 -26.561756753595166 56.22008340802989
 215.25 -22.92437497385542 57.23846859702496
 215.25 -19.156899909992163 56.71611952712965
 215.25 -23.706362027363063 55.92777996879448
 215.25 -17.978588459890716 55.77650450636693
 215.25 -16.50077582872743 55.85135400757315
 215.25 -15.511312984931191 55.396539890211244
 215.25 -11.65164809181968 55.05003305806068
 215.25 -9.643619602833958 54.61256999969265
 215.25 -11.692836419869137 54.29749183003793
 215.25 -11.649489482260725 53.29749183003793
 215.25 -7.708733910330006 53.91172556550285
 215.25 -8.23012931004724 54.149558580804154
 215.25 -1.247087824846907 53.74768681864177
 215.25 -3.8914714995889494 53.97751476168685
 215.25 -0.21987055506942688 53.49992796383532
 215.25 2.4941488463550505 53.74074702597491
 215.25 0.07322201536749398 53.24999199598369
 215.25 2.2719689263556306 53.49230791150012
 215.25 4.246699866296672 53.22307168292156
 215.25 8.703778969611722 52.88660537021303
 215.25 7.877386343830146 52.15660740148411
 215.25 8.687555709649724 52.38660537021303
 215.25 12.712133546471366 52.507442854623804
 215.25 13.00413951595643 52.49615153212639
 215.25 13.588104686151238 52.47279589501858
 215.25 15.820762176248946 51.87254814400535
 215.25 15.86387556707478 51.369056167282
 215.25 17.131355325307794 51.807220527396964
 215.25 23.61698159987102 49.89655484109272
 215.25 24.023300230615 50.37008492934976
 215.25 21.139486878857394 49.815737799705374
 215.25 29.444074319302466 46.64084010521282
 215.25 28.391077637644543 46.23230449128198
 215.25 29.289050386734413 45.897480557061755
 215.25 30.384794291979823 46.046138313705086
 215.25 33.030831169279466 47.045173567593594
 215.25 33.62603224791042 47.74253715805594
 215.25 36.40761093860066 48.958912660556194
 215.25 35.277349934133795 50.35343369872936
 215.25 37.73441196334271 50.0758870536919
 215.25 40.696830928095565 50.224447979916306
 215.25 39.75544829101135 49.832719105878255
 215.25 40.62459133069102 50.23356377343015
 215.25 47.35694730181459 49.05205598795686
 215.25 47.40116480629808 49.30205598795686
 215.25 46.13141418673113 46.66890303341336
 215.25 47.341880986864325 46.4874385242027
 215.25 57.216014773247224 49.74783831266552
 215.25 55.557293562547144 51.85550745513484
 215.25 58.72672981356176 51.55045755962851
 215.25 61.10478105896979 52.40735622445908
 215.25 62.92529380740274 54.405691847014594
 215.25 187.8146356513535 467.58602443965594
 215.25 188.74466996390416 450.29289344543554
 215.25 192.98842672631542 455.0052465314661
 215.25 196.6440196808823 454.3700805605056
 215.25 200.61855897072095 449.3046906922633
 215.25 204.28058167129268 449.4177680654875
 215.25 208.3905527274944 449.21282432711894
 215.25 211.6987331830147 449.3492702464123
 215.25 216.8851656810155 450.81238490485896
 215.25 221.26624972704485 453.6611845106171
 215.25 226.6860873393839 458.45896432112863
 215.25 233.43495232777835 465.95299040750734
 215.25 237.35500716058365 465.45846004438323
 215.25 238.8046628099599 462.6613440103898
 215.25 244.72572079327696 464.7589358918945
 215.25 251.91389402682088 466.66919808195615
 215.25 255.3316969491703 463.30267352216845
 215.25 144.8639092364473 -30.801826855364936
 215.25 150.10028934223976 -10.10309250093809
 215.25 166.8024782258979 16.922277805327894
 215.25 176.53845103872413 32.30083567801461
 215.25 194.572973204416 73.36964720253019
 215.25 222.11020398087828 120.46695336840253
 215.25 177.35113849656804 22.586107428620778
 215.25 176.79440744684814 22.310065671673954
 216.14600000000002 183.76609034417194 14.678571063687684
 216.14600000000002 184.9578795863082 15.933463169343952
 217.042 -141.44009954279264 41.066045163742814
 217.042 -158.41530314437676 83.80945101273284
 217.042 -134.51210956480992 48.69117766641625
 217.042 -135.6914426732556 48.421595906592046
 217.042 -129.32658489974273 47.51014729877667
 217.042 -129.36137079507822 45.67931412746816
 217.042 -114.31354261260209 36.36338345386298
 217.042 -124.36295617969598 56.823909883857965
 217.042 -132.12190467206227 81.40956314239352
 217.042 -145.52461048908293 110.4942078220075
 217.042 -161.70907183164917 150.6431144228923
 217.042 -180.75154462145716 193.3146875798115
 217.042 -27.5988059838402 55.092389782954086
 217.042 -28.498696976900536 57.28736043832751
 217.042 -26.928951963606494 57.41367612462369
 217.042 -25.732360224122484 57.50502207124495
 217.042 -25.815433811850852 55.988216670218236
 217.042 -22.573714522495752 55.71492776017371
 217.042 -22.141155187490487 54.98931635800338
 217.042 -18.466224702699197 55.710674893393644
 217.042 -18.694933481270805 54.69447088749047
 217.042 -16.694570458276417 54.79878135678851
 217.042 -16.16095188855552 54.573884732447
 217.042 -13.260120953993518 54.44915127190097
 217.042 -11.039100807129033 54.52870012726294
 217.042 -5.922741286883284 54.406337587222396
 217.042 -8.497542233827456 53.85122188088124
 217.042 -2.805702908608913 53.69634545828447
 217.042 -5.320730656830366 53.916155022690646
 217.042 -3.6950747728830735 53.937821809019084
 217.042 -1.4767048503270326 53.70477169953506
 217.042 3.6178371511578877 53.6886209248363
 217.042 5.310913810599955 53.416155022690646
 217.042 2.5011027929526946 52.698669993085446
 217.042 4.854889322749529 52.672839497723544
 217.042 8.450507867219612 52.35122188088124
 217.042 11.964586076846482 51.99339418849647
 217.042 8.384819886749188 52.6030715625609
 217.042 9.32330732106621 52.077763377292285
 217.042 12.331344922658218 51.98001455411145
 217.042 13.49227651002192 51.68447308408912
 217.042 15.075802701608316 51.11506290883443
 217.042 18.252199848671076 51.45664838580046
 217.042 22.920862686952347 50.159827666368784
 217.042 25.92917734537415 49.4311255930964
 217.042 29.25308774460131 46.370837000292084
 217.042 29.484310722645976 45.84422055779697
 217.042 26.879408212751887 45.82419577881089
 217.042 28.39184532299378 46.4490893097815
 217.042 34.54362630723337 46.850838697761645
 217.042 32.622444940591116 47.813374801469564
 217.042 38.88994698388238 48.636092901952765
 217.042 39.36191074695792 49.850861637953045
 217.042 37.4375641582576 49.82500400541409
 217.042 39.79768394664766 49.79750379612824
 217.042 41.46715060390466 49.58727281603842
 217.042 44.67632996723463 48.38958062856756
 217.042 44.75952611242501 48.88958062856756
 217.042 49.55218400209079 47.92190039167966
 217.042 50.87068624109182 48.22730168396171
 217.042 50.26822770435398 48.58095869015045
 217.042 51.25172479949271 49.454072711632364
 217.042 53.449220946382134 49.60929445323404
 217.042 53.86107327652356 49.79834032068857
 217.042 58.162175393507525 50.59830557411584
 217.042 58.50639878675885 50.795268906714966
 217.042 62.080736744778335 52.20674840359203
 217.042 63.545808383239326 54.272164676812736
 217.042 61.40691057238093 56.7620630354794
 217.042 65.64022135075156 58.30531408875217
 217.042 182.1996622444554 467.01969533547697
 217.042 182.71632143575053 450.31055174557923
 217.042 186.32235178135724 445.58725733604894
 217.042 191.03972386983222 449.47746284230516
 217.042 195.77551462524352 449.49790952387104
 217.042 199.18425304246472 448.100739430074
 217.042 203.30244807026153 447.9055635859323
 217.042 204.74796580173523 444.8991990437699
 217.042 209.75170150614701 448.20748585378794
 217.042 214.418621565741 446.8808804663242
 217.042 216.06137423682287 444.08646509965337
 217.042 219.947934344933 439.963510117729
 217.042 223.31157853723377 439.2735011544478
 217.042 243.6441283728672 466.12825640177937
 217.042 247.3837172819051 466.1530820870538
 217.042 249.57966724113652 459.821135140604
 217.042 253.26013315869875 458.25129225286025
 217.042 259.2035769079739 460.8169990737392
 217.042 261.2173505234173 456.8254109592576
 217.938 137.1622010815938 -34.195782772414134
 217.938 148.46358442094723 -11.137394452393721
 217.938 160.36419038717716 6.7256499395734295
 217.938 180.28827004448098 45.6803513243496
 217.938 197.53595546121454 75.02598899302455
 217.938 219.82001440954082 116.19232028951535
 217.938 250.05100306774182 172.5536553049435
 217.938 177.65282494799754 15.83386729586357
 217.938 179.41096648169648 13.400518332418415
 217.938 182.23931572157105 15.074927019473137
 218.834 -145.3547487680052 52.03441082877879
 218.834 -133.69526837343096 34.39920023875109
 218.834 -134.7783722958029 45.930367018571076
 218.834 -129.30556252290023 42.79028190042402
 218.834 -131.76427753025342 53.72046074107604
 218.834 -124.91806789078342 49.89288777817407
 218.834 -105.81417370948884 13.583059220047659
 218.834 -114.76462708668743 35.673064667756535
 218.834 -125.40136850219373 57.940389419094515
 218.834 -132.6286219703328 81.56045610947169
 218.834 -147.6297047249906 110.94038941909452
 218.834 -163.97002690527165 149.37959575084218
 218.834 -182.4242020615632 195.3419261794513
 218.834 -30.216867210450157 55.337747714169154
 218.834 -30.85113307402693 56.29096055853219
 218.834 -29.224103935116805 55.92885737468657
 218.834 -28.94702612916309 55.44795383386537
 218.834 -26.581521165059453 55.13647842566209
 218.834 -25.834988743830355 55.19387437534968
 218.834 -21.293721229287332 54.75338125708694
 218.834 -18.666009080740107 54.65643277761987
 218.834 -15.53382379236551 54.81347585979293
 218.834 -17.5739631668129 53.96200220077597
 218.834 -13.333313893941963 54.15501409605136
 218.834 -10.708114748286091 53.747156744671486
 218.834 -13.692905157011158 53.89021471827368
 218.834 -7.349329451966778 53.33622222924154
 218.834 -6.52690486744711 53.102969730764215
 218.834 -5.340364349290995 53.12380953103772
 218.834 -7.41672994386915 53.084601915262766
 218.834 -1.852693554582034 52.91091409763442
 218.834 -0.14808027138221183 52.66596745085121
 218.834 -1.852693554582034 52.91091409763442
 218.834 2.739438671296727 52.65485958261658
 218.834 6.133490436412459 52.10993026623558
 218.834 3.8428680467283516 52.14399493435869
 218.834 5.1681786982174405 51.87612124260821
 218.834 11.514880827476755 51.717821558394036
 218.834 9.53162201910259 52.03051755863268
 218.834 11.041581733627531 50.98278332171378
 218.834 11.872741064082385 51.45490385106814
 218.834 12.473800892566102 51.68338510292378
 218.834 14.538618963153136 51.59981983764615
 218.834 16.88176368140615 51.23857803965794
 218.834 18.082902678631662 50.42263886683864
 218.834 19.14575466335517 50.8647648171459
 218.834 20.35754961543051 50.290146208431565
 218.834 22.348378491852408 47.64682267334311
 218.834 24.335616263556876 46.999606521254975
 218.834 25.88027851955678 46.37479939051454
 218.834 31.56566001624349 45.102781388946966
 218.834 33.148207150142206 46.71299385465878
 218.834 37.28879974574339 48.54072487730605
 218.834 36.297406336777364 49.41508099989514
 218.834 41.94638226095412 48.47634763834961
 218.834 41.732548694942004 49.01421198085447
 218.834 42.75262134565664 48.880476003019425
 218.834 40.491023999592144 48.66290763703262
 218.834 42.667140377411094 47.870793605991594
 218.834 46.02713125397414 48.427557658713795
 218.834 49.20359188287982 47.439198811457544
 218.834 51.056168972881295 48.17578474304344
 218.834 54.60794235024224 47.583143764607655
 218.834 56.355015839623036 48.053018543065946
 218.834 51.92250179682403 49.581959150678955
 218.834 53.67380855771664 50.06804857895244
 218.834 55.212458317219095 50.583143764607655
 218.834 59.48240464572156 51.37988306436117
 218.834 63.651575149209506 51.887762398652285
 219.73000000000002 174.36672527349583 429.09713971138035
 219.73000000000002 175.88065335131895 413.2718977940432
 219.73000000000002 187.01590332118735 414.6327586786043
 219.73000000000002 190.4495138550188 414.4988026933212
 219.73000000000002 195.62636895783933 421.91603362994283
 219.73000000000002 199.20306894318156 420.9765838075772
 219.73000000000002 201.5486240045967 418.35958606102844
 219.73000000000002 207.3149897150891 423.8808052880863
 219.73000000000002 210.4539932387773 423.2268945886551
 219.73000000000002 213.10608326235845 420.02154978526323
 219.73000000000002 223.44653113837367 428.3096100032998
 219.73000000000002 244.7279709103343 456.827140824856
 219.73000000000002 249.83237683434666 455.59001499647695
 219.73000000000002 253.61104455312898 455.3118386860658
 219.73000000000002 257.4770776883855 455.27350816773
 219.73000000000002 258.880803875459 451.6327114311249
 219.73000000000002 264.64353969414344 457.10343931231023
 219.73000000000002 146.94779195267293 -34.13627718378194
 219.73000000000002 155.671432864857 -3.836220581664236
 219.73000000000002 167.54585895831363 21.891692755954125
 219.73000000000002 184.08711642714428 47.454649131711165
 219.73000000000002 202.95900986068114 84.09816378379435
 219.73000000000002 235.13096216079563 145.7253035060226
 219.73000000000002 178.0840466218581 17.843405661725456
 219.73000000000002 181.30299400166626 16.455106070206625
 219.73000000000002 184.31581038906103 16.77992285377229
 219.73000000000002 184.58489046693379 12.506096531121557
 220.62529999999998 -148.90238250748928 50.93969276683558
 220.62529999999998 -135.1217034090042 32.850427221315414
 220.62529999999998 -155.28478263397997 75.99840524843998
 220.62529999999998 -142.4234274392679 55.80908730636497
 220.62529999999998 -130.90189645175988 48.207169940793364
 220.62529999999998 -130.26766578581206 50.901050084208805
 220.62529999999998 -121.56496019873501 45.81373626528469
 220.62529999999998 -105.64310356667696 12.294296596846266
 220.62529999999998 -115.37479757714367 39.332559082790056
 220.62529999999998 -118.62764537843718 52.874624843793214
 220.62529999999998 -127.81986458635996 74.75843386059688
 220.62529999999998 -141.7495714618474 102.43386648922024
 220.62529999999998 -160.0130584675171 141.58274366962263
 220.62529999999998 -174.98321686528757 182.34434695837498
 220.62529999999998 -33.60784917406545 54.73269437255644
 220.62529999999998 -32.82231824010117 57.084752020510706
 220.62529999999998 -30.593909468418488 56.27888725399524
 220.62529999999998 -25.33914683112631 56.20080523882868
 220.62529999999998 -26.168747230808666 56.13890583081573
 220.62529999999998 -20.621978441753647 56.01185663976807
 220.62529999999998 -24.64660016823488 55.24454959506855
 220.62529999999998 -22.02986667376799 54.668525334102696
 220.62529999999998 -18.067614449826948 55.15131073443828
 220.62529999999998 -14.94372539492295 54.549418395218765
 220.62529999999998 -15.168781457578314 54.539524474699704
 220.62529999999998 -13.142929468749704 54.62321706068616
 220.62529999999998 -11.845483272644778 54.1697394120537
 220.62529999999998 -12.22009720012172 54.1565511092567
 220.62529999999998 -6.655664112916517 53.559700992046714
 220.62529999999998 -6.730431922408739 53.55823176550615
 220.62529999999998 -6.942052776959657 53.053725488571445
 221.5213 -4.707248658833501 52.446002481193915
 221.5213 -1.7900405340708103 51.97395528077007
 221.5213 2.0864663036100968 51.722241868311414
 221.5213 0.5961385497325223 51.72817281733862
 221.5213 -0.07451737690560874 51.72869176278701
 221.5213 4.987818923758633 51.44171800772375
 221.5213 3.8676836152957854 51.20642471029433
 221.5213 9.798180034635685 50.585097271738164
 221.5213 11.50449725726978 50.53065352678772
 221.5213 12.679583588243105 50.237617221856596
 221.5213 13.816263160359002 50.69341956468841
 221.5213 12.183244397120378 50.756967129894576
 221.5213 17.73191556511734 50.25734790115715
 221.5213 14.235380098080723 50.17469613049073
 221.5213 20.620252315008656 50.09056712352492
 221.5213 18.23373319216983 49.97928035046027
 221.5213 21.43450381529762 50.038934690855655
 221.5213 23.876654496303175 47.3557875575018
 221.5213 25.588810897897762 45.965796866614596
 221.5213 25.0318422506891 45.50605456893541
 221.5213 27.329721111333193 44.3090322002474
 221.5213 27.25728958589758 44.315272752080574
 221.5213 28.1723360273357 43.982825753901636
 221.5213 33.33425882731793 45.504780795379276
 221.5213 31.384368658256307 46.461161476249
 221.5213 37.272191274529646 47.86127497435049
 221.5213 35.34734423016154 49.09118956983576
 221.5213 39.654074496446775 47.83193080906858
 221.5213 38.00198704868164 48.284501591313955
 221.5213 39.579227760648955 48.85887352015439
 221.5213 41.521020775927134 47.341866015666795
 221.5213 47.72869000217725 46.47427722839345
 221.5213 49.47694517111804 46.20613337814294
 221.5213 48.47363525634177 46.87492812454218
 221.5213 46.953165199238796 47.61523654069117
 221.5213 54.112130452251556 47.2529733975048
 221.5213 50.78678168898595 48.82979081978644
 221.5213 53.28344388683155 48.425515088453324
 221.5213 58.641973357340305 48.263552001803305
 221.5213 60.28717080209881 49.51762942851511
 221.5213 57.739308384596086 50.503490587853435
 221.5213 64.0950195407274 51.391095985163844
 221.5213 65.15097835617192 53.27328189318388
 221.5213 64.62021956280695 55.72866622632006
 221.5213 173.3853691178402 425.5408669628197
 221.5213 172.845429609289 414.2982952459862
 221.5213 177.18245795345183 416.159280834677
 221.5213 183.18640167039396 424.5289592642014
 221.5213 186.05312789692712 415.4513365875642
 221.5213 188.41661962144474 415.1840922486531
 221.5213 193.24936225736485 420.3149989234366
 221.5213 197.510012168151 419.2978798368359
 221.5213 199.94100850379866 416.93165268054884
 221.5213 206.41180114751438 420.80617451463536
 221.5213 209.88360750223865 420.10700157702126
 221.5213 212.86113374136724 417.37632087765087
 221.5213 216.2177638377472 416.930271935875
 221.5213 221.41868228354787 423.5442825735589
 221.5213 224.3796982224562 424.4484377338367
 221.5213 228.45185950895006 425.9795715908421
 221.5213 237.87982477503274 443.2758882489198
 221.5213 249.66565207160951 454.7440885964818
 221.5213 254.32914280394564 454.33512234160867
 221.5213 257.4770776883855 453.3436480447648
 221.5213 262.0392800530514 456.62023221537953
 221.5213 267.59154848471866 456.56413374508895
 221.5213 145.021883226713 -25.471137894277263
 221.5213 158.39163188897118 -2.006295280178392
 221.5213 171.0889085292822 28.528662482194818
 221.5213 187.19706074865562 56.477163026584265
 221.5213 206.39672514573905 91.33682634787942
 221.5213 240.01798652442534 152.347273633952
 221.5213 173.30027372269407 7.534278716013546
 221.5213 177.34050779840018 22.73252090840316
 221.5213 181.92626059966761 18.30963194765104
 221.5213 180.71415025941977 17.470060854204462
 221.5213 182.3862319916526 12.360479487747625
 221.5213 187.25195581886175 24.363112833000116
 221.5213 185.57881684582281 14.075546301160898
 222.4173 -149.2899909345182 54.96661778152915
 222.4173 -150.49129973570723 54.96707683772678
 222.4173 -143.05210895916036 45.399817762384885
 222.4173 -158.61749488314376 84.91382892313766
 222.4173 -132.55399088552474 45.42660175123888
 222.4173 -127.57079955546476 44.136701842485735
 222.4173 -129.46110421186785 46.873167996171816
 222.4173 -126.2053063017574 48.333099671855905
 222.4173 -128.2692090432359 48.90857194421844
 222.4173 -128.5810985621641 60.30747602883008
 222.4173 -109.07697435063425 25.681443610598677
 222.4173 -117.89448742679257 45.97478189040592
 222.4173 -129.02287641548534 68.00678234309802
 222.4173 -139.9880877269343 97.36761646685412
 222.4173 -156.93153984433005 133.2337347081706
 222.4173 -172.38907964274503 177.20725083096895
 223.3133 -31.241653745850055 55.283514958807444
 223.3133 -29.367309630130976 54.94372172006237
 223.3133 -28.73511581672931 54.74493693546751
 223.3133 -24.446115672821506 54.57294892427714
 223.3133 -27.271062061147774 54.61220100497107
 223.3133 -24.499846458682846 54.31755825549982
 223.3133 -22.83501336067866 54.43224511107064
 223.3133 -20.54501437319987 54.32546618146256
 223.3133 -20.130388126116554 53.84786196353943
 223.3133 -13.843030733747563 53.9083235674498
 223.3133 -14.97664425563674 53.86076000180245
 223.3133 -15.203337494244506 53.850795732929555
 223.3133 -14.434638739546475 53.633424500450616
 223.3133 -9.884710092904806 53.294121849534804
 223.3133 -7.594153560160284 52.35196566407075
 223.3133 -8.488456003898131 52.08062619679933
 223.3133 -4.812501075080942 52.40268312183244
 223.3133 -3.0747152029187275 51.67274050468933
 223.3133 -2.777276222005338 51.925331550082404
 223.3133 2.10173778616168 51.930189625154696
 223.3133 4.278406912657821 51.90971808199836
 223.3133 2.996998138026607 51.42341318475087
 223.3133 2.0998288508427323 51.680189625154696
 223.3133 7.784215618356377 51.09685547018489
 223.3133 10.477610875704501 51.02384567468167
 223.3133 12.175660483030404 50.46589328071971
 223.3133 9.48778535179997 50.55270026723991
 223.3133 13.805082284652023 50.15219909186516
 223.3133 12.7728158205096 50.443666978975074
 223.3133 15.099957585266244 50.597440845977104
 223.3133 17.174772463938034 50.24670522778396
 223.3133 17.638277762116758 50.473409347096634
 223.3133 20.73386252060099 49.793404937700615
 223.3133 21.180470339421753 49.76526683180006
 223.3133 26.170715837963034 46.38610521040334
 223.3133 27.00068260445456 45.0574212613582
 223.3133 29.558786617845012 44.83125979792251
 223.3133 28.99348255850226 44.37816598154609
 223.3133 29.412679576901535 44.84474710355218
 223.3133 31.01654643461619 45.95679079905818
 223.3133 32.07279858135564 46.10613796836506
 223.3133 38.10284060215347 47.733420687883495
 223.3133 38.13770138952964 47.983420687883495
 223.3133 37.137345293950005 48.352958704113206
 223.3133 42.04799517935627 47.49984659735617
 223.3133 43.26628500322923 47.594159279659806
 223.3133 41.12838271069684 48.38237198982313
 223.3133 42.71543313711199 47.922567767276746
 223.3133 49.42218676644481 44.9065375071134
 223.3133 49.694735590524466 46.4065375071134
 223.3133 50.8793738160397 47.50625053336279
 223.3133 49.83647623970088 48.44078575070924
 223.3133 56.13143109284863 47.9200504635331
 223.3133 52.65821117499393 49.28109505094753
 223.3133 58.97402423500958 48.70653681509381
 223.3133 61.298712577221934 48.791104949110064
 223.3133 61.86975484712324 51.0269670926597
 223.3133 61.452272678799936 52.66750161921368
 223.3133 64.13141380839666 54.504773816788685
 223.3133 167.4496526341463 392.95569327997543
 223.3133 181.73701099415288 409.420729539395
 223.3133 203.95355369826203 422.3402079821702
 223.3133 206.36617969350974 417.1036193762345
 223.3133 209.87359612169053 412.7459614727745
 223.3133 212.8023195029202 412.0963718765173
 223.3133 217.72651265423053 414.30257642103004
 223.3133 221.75625723861148 417.9329962679501
 223.3133 226.9965618394587 421.3917507328615
 223.3133 231.9248382390823 423.83862987147023
 223.3133 247.5178113769381 448.398420567761
 223.3133 253.0920163789965 452.0631813093565
 223.3133 255.65188803584016 447.9918281136212
 223.3133 260.3580018433418 450.71250400872725
 223.3133 265.52948886085596 456.53218248005305
 223.3133 269.5408084781904 452.4587060258116
 223.3133 139.07295025780002 -29.709213289627087
 223.3133 153.45344145955647 -12.356744027473269
 223.3133 170.4022789611534 26.153359533696744
 223.3133 182.46051104344943 43.91466028858673
 223.3133 200.9054209825972 82.77578482212618
 223.3133 231.15095269211935 137.98304512878838
 223.3133 180.1481522776583 28.255020562058178
 223.3133 175.1578246763415 18.978275075919157
 223.3133 176.9336168067022 14.381454129461304
 223.3133 183.28776416729622 25.610945649626274
 223.3133 182.73471684499856 12.930005268474702
 223.3133 179.82752586500612 12.11906381194359
 223.3133 183.01930317146017 8.655031327365862
 225.1053 -146.72910282452668 46.973843753777146
 225.1053 -148.4714916684609 58.53201383013669
 225.1053 -141.54681417883396 49.640175669232804
 225.1053 -155.52775836766128 83.2563613172563
 225.1053 -135.87953435923805 48.42320596784782
 225.1053 -133.2324817712263 47.85382794394198
 225.1053 -131.17292105964808 45.193316336246625
 225.1053 -127.68473255937234 46.78447719866469
 225.1053 -126.62927430024621 46.95463168964699
 225.1053 -139.81148108980764 77.10807646960478
 225.1053 -104.83650414039481 24.567555489781626
 225.1053 -113.71475587880373 39.50680924273854
 225.1053 -124.90540355476573 63.757925950260045
 225.1053 -136.9372087496302 91.21104053211258
 225.1053 -153.7538957697116 131.87147758632892
 225.1053 -168.90714376584322 166.60140611771823
 225.1053 -188.62830453221207 214.85140611771823
 225.1053 -30.062139800162413 55.352304916253814
 225.1053 -25.910592159564562 55.435025488998036
 225.1053 -24.818166708854008 55.26313274528397
 225.1053 -24.774045523593824 54.76313274528397
 225.1053 -21.56940183293394 54.97740143845644
 225.1053 -20.271455971099506 55.055600979575445
 225.1053 -20.540248931891497 54.537642374627296
 225.1053 -19.607984071272945 54.3407041809013
 225.1053 -18.60102099672712 54.14543389707177
 225.1053 -14.766912115724388 53.82930068651322
 225.1053 -12.648497772391776 54.16384585504562
 225.1053 -11.181565269483533 53.71370103994579
 225.1053 -12.473853896501327 53.669379706895256
 225.1053 -10.943673642840505 53.47101806920452
 225.1053 -8.26980190801481 53.04521366646853
 225.1053 -6.513435228439852 52.58277771730508
 225.1053 -3.5566927347613286 52.37620833757231
 225.1053 -1.210818326517166 52.39255713938667
 225.1053 -1.0594668236231322 52.39305937539325
 225.1053 -0.6054106040283607 52.39416428803395
 225.1053 3.8558943255524665 52.122926619170556
 225.1053 5.292253163733279 52.1036784053378
 225.1053 8.836684173962208 51.780067835254954
 225.1053 10.497550007333666 51.732877017585196
 225.1053 8.376096563486005 51.54152789039773
 225.1053 12.471145019441643 51.9166211939104
 225.1053 15.79749957136894 50.52505658976989
 225.1053 13.277947068281936 51.38516681228418
 225.1053 14.758728275597804 50.82275629681001
 225.1053 16.233624106815377 50.253601342785686
 225.1053 18.969606516808252 50.61209283212378
 225.1053 19.345377141746987 50.59070418090127
 225.1053 21.83551890214997 48.679108604525055
 225.1053 26.290002281229505 46.59165576568063
 225.1053 28.948080917393376 45.60892169718355
 225.1053 26.34113623777729 45.57967631136668
 225.1053 27.985485736099562 44.936980430739254
 225.1053 29.34377556339123 45.82566551891773
 225.1053 35.67476228730042 45.69411488920173
 225.1053 32.76887563973349 47.01439550276166
 225.1053 34.91687140671661 48.56468711779391
 225.1053 35.172322904010855 48.79088670466476
 225.1053 37.832332079240636 47.225803246985464
 225.1053 38.08438638224811 47.95851917765722
 225.1053 43.90810164503427 46.969322311504556
 225.1053 45.12204613030108 48.84734069572099
 225.1053 45.1741860440587 47.30610792805837
 225.1053 49.83101000256429 45.33420321360174
 225.1053 46.99454974437091 47.30268508059834
 225.1053 49.75163106576185 48.68728186551206
 225.1053 52.45640891265174 48.004078445236274
 225.1053 54.36021307183669 47.947193405505544
 225.1053 53.16708775851779 48.91930764755767
 225.1053 57.806662981766046 48.64235621540723
 225.1053 55.947393873365925 49.744745245666394
 225.1053 59.749920761204926 50.886234149966526
 225.1053 63.67905709651772 52.752558545969094
 225.1053 66.57816902980197 55.05876265411936
 225.1053 171.4021027536476 434.07256334826366
 225.1053 172.39308352578846 418.0743957575439
 225.1053 174.66238659205163 416.04236498751925
 225.1053 181.29834782091336 420.99967272414744
 225.1053 183.14808968328433 420.02748904484463
 225.1053 187.13673467768993 413.65129636488007
 225.1053 192.25998036182938 419.7805742133471
 225.1053 194.6937847153868 418.46256225892523
 225.1053 198.07627351114874 420.909557433071
 225.1053 203.55061646531487 419.7262194200325
 225.1053 207.20084376655393 422.907942451033
 225.1053 209.40862671109306 419.24784701145893
 225.1053 212.33440111421 415.7409473292349
 225.1053 217.038587484728 417.1996686405731
 225.1053 220.90508765907396 421.37805108297084
 225.1053 225.82405907556185 425.4110278362627
 225.1053 230.41802723270507 424.2420944783173
 225.1053 252.178186538712 455.7994843044602
 225.1053 257.438682045675 457.9296770031565
 225.1053 143.58075227791323 -30.434512088335396
 225.1053 156.28187691733862 -0.42604573999994955
 225.1053 167.7618920478579 21.694962970987547
 225.1053 185.61002072552898 51.12592485327485
 225.1053 206.45507335910156 91.35578603394652
